datetime_baru,Sentences,score,isEdited,title,Preprocess_Sentences,prob_keyakinan,sentiment,sentences_wordCloud,Topic
2023-06-13 02:02:20,"keren,cepat,memudahkan sekali dalam bertransaksi",5,False,BSI MOBILE,keren cepat memudahkan bertransaksi,0.9999799,positive,keren cepat memudahkan bertransaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-06-13 01:51:34,"Sangat bagus, di iphone saya sangat lancar.",5,False,Bsi mobile,bagus iphone lancar,0.9999599,positive,bagus iphone lancar,BSI Mobile Keren dan Lancar Digunakan
2023-06-13 01:43:40,Mudah di akses dan mudah digunakan untuk transaksi❤️,5,False,Mei resta,mudah akses mudah transaksi cinta,0.9999788,positive,mudah akses mudah transaksi cinta,Fitur Lengkap dan Memudahkan Transaksi
2023-06-13 01:38:38,"Fitur sangat lengkap dan sangat membantu transaksi saya dan keluarga
Dan yg paling beda dg mobile banking lainnya, di bsi mobile ada pengingat waktu sholat, arah kiblat, al-quran, dan penunjuk mesjid tedekat. InsyaAllah bank syariah indonesia semakin berkembang pesat🙏🙏🙏",5,False,Alifya Nurazani,fitur lengkap membantu transaksi keluarga beda mobile banking bsi mobile pengingat salat arah kiblat al alquran penunjuk mesjid tedekat insyaallah bank syariat indonesia berkembang pesat berdoa berdoa berdoa,0.9999786,positive,fitur lengkap membantu transaksi keluarga beda banking pengingat salat arah kiblat al alquran penunjuk mesjid tedekat insyaallah bank syariat indonesia berkembang pesat berdoa berdoa berdoa,Kenyamanan pada BSI Mobile
2023-06-13 01:33:19,Bsi keren dan lengkap aplikasinya,5,False,Bsim,bsi keren lengkap aplikasinya,0.9999759,positive,keren lengkap aplikasinya,Kenyamanan pada BSI Mobile
2023-06-13 01:29:05,Terima kasih BSI karna telah memberikan fitur terbaik dan terlengkap. Sangat membantu keperluan sehari”. Tetap dijaga konsisten ny 👍🏻,5,False,Multi fungsi,terima kasih bsi fitur terbaik terlengkap membantu keperluan sehari dijaga konsisten nya keren,0.99997383,positive,terima kasih fitur terbaik terlengkap membantu keperluan sehari dijaga konsisten nya keren,BSI Mobile Keren dan Lancar Digunakan
2023-06-13 01:25:27,"Ternyata aplikasinya canggih bgt 🤩 dan fitur2 nya emg ngebantu bgt kyk aku sebagai nasabah, mulai dari fitur transaksi, sedekah, ada fitur adzan, sampe lokasi2 masjid dan arah kiblat juga, terbaik sihhh 👍🏻",5,False,BSI Mobile,aplikasinya canggih banget fitur nya membantu banget kayak nasabah fitur transaksi sedekah fitur azan lokasi masjid arah kiblat terbaik sih keren,0.9999779,positive,aplikasinya canggih banget fitur2 nya membantu banget kayak nasabah fitur transaksi sedekah fitur azan lokasi2 masjid arah kiblat terbaik sih keren,Kenyamanan pada BSI Mobile
2023-06-13 01:18:29,"Alhamdulillah sangat terbantu saat traveling untuk pengingat solat dan arah kiblat, g perlu download aplikasi lain2 lg cool",5,False,Finansial dapet layanan islami dapet sip,alhamdulillah terbantu traveling pengingat salat arah kiblat tidak unduh aplikasi keren,0.9999412,positive,alhamdulillah terbantu traveling pengingat salat arah kiblat unduh keren,Kenyamanan pada BSI Mobile
2023-06-13 01:14:10,"aplikasi nya user friendly. semoga kedepannya bsimobile ga ada gangguan lagi ya.. support ekonomi syariah, maju terus bsi. #standwithbsi",5,False,BSIMobile User Friendly,aplikasi nya pengguna friendly semoga kedepannya bsimobile tidak gangguan ya support ekonomi syariat maju bsi standwithbsi,0.9926292,positive,nya pengguna friendly semoga kedepannya bsimobile gangguan ya support ekonomi syariat maju standwithbsi,BSI Mobile Keren dan Lancar Digunakan
2023-06-13 01:11:05,"Masyaallah aplikasinya selain memudahkan transaksi juga ada fitur sedekahnya🥰🥰🥰🥰
Terimaksh BSI❤️❤️",5,False,BSI MOBILE KERENNN,masyaallah aplikasinya memudahkan transaksi fitur sedekahnya terimaksh bsi cinta cinta,0.99997747,positive,masyaallah aplikasinya memudahkan transaksi fitur sedekahnya terimaksh cinta cinta,Aplikasi Berguna tapi Ribet
2023-06-13 01:01:04,App yang sangat bagus dan sangat membantu,5,False,Terbaik,app bagus membantu,0.9999403,positive,app bagus membantu,Kenyamanan pada BSI Mobile
2023-06-13 00:52:24,BSI Mobile semakin mantappp,5,False,BSI mobile mantap,bsi mobile mantappp,0.99993885,positive,mantappp,BSI Mobile Keren dan Lancar Digunakan
2023-06-12 23:49:06,"Sangat membantu, easy to use, gak repot lagi dtg ke bank untuk transaksi. Sudah ada semua di BSI mobile",5,False,BSI KEREN POOL,membantu easy to use tidak repot bank transaksi bsi mobile,0.97205544,positive,membantu easy to use repot bank transaksi,Aplikasi Berguna tapi Ribet
2023-06-12 23:16:56,Aplikasi yang sangat membantu,5,False,Keren,aplikasi membantu,0.9999019,positive,membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 14:42:43,"Bsi mobile menurut ku sangat baguuus, bisa membantu mengingatkan kapan waktunya sholat, bisa sedekah setiap hari tanpa repot mencari rekening untuk tempat sedekah, fitur2 nya mempermudah untuk kita selalu dijalan Allah 🤲🏻",5,False,Bsi mobile sangat membantu,bsi mobile ku bagus bisa membantu salat bisa sedekah repot mencari rekening sedekah fitur nya mempermudah jalan allah,0.9999416,positive,ku bagus membantu salat sedekah repot mencari rekening sedekah fitur2 nya mempermudah jalan allah,Aplikasi Berguna tapi Ribet
2023-06-12 14:00:31,"Selama pakai aplikasi bsi mobile sudah familiar dengan menunya

Mohon ditingkatkan lagi dan dibuat lebih simple menunya",5,False,Kemudahan transaksi,pakai aplikasi bsi mobile familiar menunya mohon ditingkatkan simple menunya,0.99996394,positive,pakai familiar menunya mohon ditingkatkan simple menunya,Transaksi Nasabah pada BSI Mobile
2023-06-12 13:44:47,Alhamdulillah sangat memudahkan dalam bertransaksi. Terimakasih BSI,5,False,Sangat memudahkan transaksi,alhamdulillah memudahkan bertransaksi terima kasih bsi,0.9999707,positive,alhamdulillah memudahkan bertransaksi terima kasih,BSI Mobile Keren dan Lancar Digunakan
2023-06-12 13:10:39,"Sangat User friendly, Memudahkan transaksi perbankan saya, fiturnya sangat lengkap, pembayaran ecommerce, top up e wallet semuanya ada 
Keren ⭐️⭐️⭐️⭐️⭐️",5,False,Best Mobile Banking,pengguna friendly memudahkan transaksi perbankan fiturnya lengkap pembayaran ecommerce top up e wallet keren bintang bintang bintang bintang bintang,0.99997544,positive,pengguna friendly memudahkan transaksi perbankan fiturnya lengkap pembayaran ecommerce top up e wallet keren bintang bintang bintang bintang bintang,Transaksi Nasabah pada BSI Mobile
2023-06-12 13:09:36,keren fitur terbaru makiin mudah dan lengkaap 👍👍👍,5,False,Top mantab fitur terbaru BSI,keren fitur terbaru memaki mudah lengkaap keren keren keren,0.9999839,positive,keren fitur terbaru memaki mudah lengkaap keren keren keren,Kenyamanan pada BSI Mobile
2023-06-12 12:58:33,"Terima kasih bsi mobile,alhamdulillah semua fitur yg saya butuhkan ada disini,jadi untuk transaksi sehari2 saya lebih gampang dan praktis.",5,False,"Keren banget, bersyariah tanpa ketinggalan jaman.",terima kasih bsi mobile alhamdulillah fitur butuhkan transaksi sehari gampang praktis,0.9999703,positive,terima kasih alhamdulillah fitur butuhkan transaksi sehari2 gampang praktis,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 12:41:22,Aplikasi user friendly,5,False,Sabar,aplikasi pengguna friendly,0.98212117,positive,pengguna friendly,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 12:39:47,Smg lebih baik,5,False,Okay,semoga baik,0.99995726,positive,semoga,BSI Mobile Keren dan Lancar Digunakan
2023-06-12 12:38:56,"Fitur BSImobile mudah dijalankan, nilai positif di BSImobile juga banyak seperti arah kiblat, waktu solat, lokasi masjid terdekat, jus ama, kalkulator zakat dan lainnya yg tdk dimiliki mbanking lain👏🏻 sudah lengkap untuk segala jenis transaksi.",5,False,BsiMobile,fitur bsimobile mudah dijalankan nilai positif bsimobile arah kiblat salat lokasi masjid terdekat jus kalkulator zakat tidak dimiliki mbanking keren lengkap jenis transaksi,0.9999754,positive,fitur bsimobile mudah dijalankan nilai positif bsimobile arah kiblat salat lokasi masjid terdekat jus kalkulator zakat dimiliki mbanking keren lengkap jenis transaksi,Kenyamanan pada BSI Mobile
2023-06-12 12:29:14,"Selain untuk transaksi BSI mobile juga memudahkan kita untuk ibadah dg fitur waktu sholat, arah kiblat dan masjid terdekat 
Semoga berkah selalu BSI",5,False,BSI MOBILE BERKAH,transaksi bsi mobile memudahkan ibadah fitur salat arah kiblat masjid terdekat semoga berkah bsi,0.99997026,positive,transaksi memudahkan ibadah fitur salat arah kiblat masjid terdekat semoga berkah,Kenyamanan pada BSI Mobile
2023-06-12 12:25:50,"Sangat sangat memuaskan nasabah ini adalah bank syariah terbesar nomor 1 di indonesia
Tetap semangat meskipun banyaknya orang menjatuhkan dan tetap berdiri kokoh allah huakbar☺️",5,False,Bank syariah indonesia,memuaskan nasabah bank syariat terbesar nomor indonesia semangat banyaknya orang menjatuhkan berdiri kokoh allah allahu akbar senang,0.40469852,negative,memuaskan nasabah bank syariat terbesar nomor 1 indonesia semangat banyaknya orang menjatuhkan berdiri kokoh allah allahu akbar senang,Transaksi Nasabah pada BSI Mobile
2023-06-12 12:19:18,"Aplikasi dengan fitur yang sangat lengkap dan simpel sangat mempermudah transaksi ❤️❤️
Alhamdulillah",5,False,bsi terbaik,aplikasi fitur lengkap simpel mempermudah transaksi cinta cinta alhamdulillah,0.9999786,positive,fitur lengkap simpel mempermudah transaksi cinta cinta alhamdulillah,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 12:15:36,"Masyaallah pelayanan BSI bagus 
Petugas bank ramah ramah 
Pengaduan terselesaikan denga baik 
Semoga terus konsisten memberikan pelayanan terbaik kepada nasaba",5,False,BSI bagus,masyaallah pelayanan bsi bagus petugas bank ramah ramah pengaduan terselesaikan baik semoga konsisten pelayanan terbaik nasaba,0.9999685,positive,masyaallah pelayanan bagus petugas bank ramah ramah pengaduan terselesaikan semoga konsisten pelayanan terbaik nasaba,BSI Mobile Keren dan Lancar Digunakan
2023-06-12 12:02:15,Aplikasinya mudah digunakan,5,False,Penilaian,aplikasinya mudah,0.99996907,positive,aplikasinya mudah,Kenyamanan pada BSI Mobile
2023-06-12 11:54:54,Bsi mobile aplikasi perbankan yg sangat simple saya suka saya suka,5,False,BSI mobile,bsi mobile aplikasi perbankan simple suka suka,0.9999745,positive,perbankan simple suka suka,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 11:51:04,aplikasi yang sangat membantu dan mudah di gunakan ada konten islamic nya masya allah,5,True,aplikasi masya allah,aplikasi membantu mudah konten islamic nya masya allah,0.9999697,positive,membantu mudah konten islamic nya masya allah,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 11:44:41,Sangat mempermudah dalam bertransaksi,5,False,Sangat mempermudah dalam bertransaksi,mempermudah bertransaksi,0.9999642,positive,mempermudah bertransaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 11:42:57,Tetap BSI,5,False,Mantap,bsi,0.9999048,positive,,BSI Mobile Keren dan Lancar Digunakan
2023-06-12 11:34:37,Semua kebutuhan transaksi bisa di dapetin di bsi mobile 😍,5,False,Helpfull,kebutuhan transaksi bisa bsi mobile cinta,0.99996704,positive,kebutuhan transaksi cinta,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 11:33:17,"Aplikasinya banyak layanan islami seperti jadwal shalat, sedekah dll

Semoga aplikasinya semakin baik.... berkah selalu bsi",5,False,Semakin jaya BSI,aplikasinya layanan islami jadwal salat sedekah dll semoga aplikasinya baik berkah bsi,0.99997634,positive,aplikasinya layanan islami jadwal salat sedekah dll semoga aplikasinya berkah,Kenyamanan pada BSI Mobile
2023-06-12 11:10:57,"fiturnya lengkap 
satu2 nya mbanking yg ada fasilitas baca quran 
bsi mobile keren 🌟",5,False,keren,fiturnya lengkap satu nya mbanking fasilitas baca alquran bsi mobile keren bersinar,0.9999735,positive,fiturnya lengkap satu2 nya mbanking fasilitas baca alquran keren bersinar,Kenyamanan pada BSI Mobile
2023-06-12 11:09:51,"layanan terbaik, selalu memberikan service terbaik serta mbankingnya cepat tidak ada bug , mantap 👍🏻",5,False,mbanking terbaik,layanan terbaik service terbaik mbankingnya cepat tidak bug mantap keren,0.999979,positive,layanan terbaik service terbaik mbankingnya cepat bug mantap keren,BSI Mobile Keren dan Lancar Digunakan
2023-06-12 11:08:58,aplikasi ini sangat membantu,5,False,waw keren,aplikasi membantu,0.9999019,positive,membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 10:55:55,Mbangking paling lengkap 😍😍😍😍,5,False,Terbaik,mbangking lengkap cinta cinta cinta cinta,0.99997556,positive,mbangking lengkap cinta cinta cinta cinta,Aplikasi Berguna tapi Ribet
2023-06-12 10:23:29,Bsi good❤️‍🔥,5,False,Bsi keren,bsi good cinta bersemangat,0.99997526,positive,good cinta bersemangat,Aplikasi Berguna tapi Ribet
2023-06-12 10:10:48,"Mudah d gunakan, mantap",5,False,BSI Mobile Okeh,mudah mantap,0.9999762,positive,mudah mantap,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 10:02:28,"Bsi Mobile keren, menu lengkap, penggunaan mudah 👍🏻",5,False,Cool,bsi mobile keren menu lengkap penggunaan mudah keren,0.99998033,positive,keren menu lengkap penggunaan mudah keren,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 09:57:19,Aplikasi yg best 👍,5,False,Bsi mobile terkeren,aplikasi best keren,0.99997133,positive,best keren,Kenyamanan pada BSI Mobile
2023-06-12 09:44:12,"Alhamdulillah BSI kembali 
Sangat mempermudah transaksi
Oks",5,False,BSI come back,alhamdulillah bsi mempermudah transaksi oks,0.9999692,positive,alhamdulillah mempermudah transaksi oks,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 09:30:15,Aplikasi yang sangat bermanfaat & membantu transaksi keuangan,5,False,Aplikasi Yang sangat membantu,aplikasi bermanfaat membantu transaksi keuangan,0.9999555,positive,bermanfaat membantu transaksi keuangan,Fitur Lengkap dan Memudahkan Transaksi
2023-06-12 09:20:52,Aplikasi nya bagus dan mudah dipahami,5,False,Ketche beut,aplikasi nya bagus mudah dipahami,0.99996686,positive,nya bagus mudah dipahami,Kenyamanan pada BSI Mobile
2023-06-12 06:39:34,"BSI Mobile sangat membantu berbagai transaksi, top up e walletnya lengkap dan mudah digunakan, untuk aktivasinya juga sangat mudah asalkan wajah terlihat jelas, ada fitur notifkasi waktu sholat juga keren deh⭐️⭐️⭐️⭐️⭐️",5,False,Banyak fitur,bsi mobile membantu transaksi top up e walletnya lengkap mudah aktivasinya mudah wajah fitur notifkasi salat keren deh bintang bintang bintang bintang bintang,0.9999792,positive,membantu transaksi top up e walletnya lengkap mudah aktivasinya mudah wajah fitur notifkasi salat keren deh bintang bintang bintang bintang bintang,Kenyamanan pada BSI Mobile
2023-06-12 03:32:33,"Ini merupakan ujian untuk BSI naik kelas, semogah terus lebih baik. Aminn yarobb 🤲😇",5,False,BSI Bangkit,ujian bsi kelas semogah baik amin yarobb baik,0.99993783,positive,ujian kelas semogah amin yarobb,BSI Mobile Keren dan Lancar Digunakan
2023-06-12 03:15:50,"sangat membantu, mulai dr ziswaf, zakat, bs utk shalat jg",5,False,aplikasinya bagus banget,membantu ziswaf zakat bisa salat,0.999946,positive,membantu ziswaf zakat salat,Kenyamanan pada BSI Mobile
2023-06-09 03:44:39,Aplikasi mudah banyak fitur transaksi semoga berkah & lebih banyak memberikan manfaat untuk umat,5,False,Bsi mobile mudah dengan banyak fitur,aplikasi mudah fitur transaksi semoga berkah manfaat umat,0.9999764,positive,mudah fitur transaksi semoga berkah manfaat umat,Fitur Lengkap dan Memudahkan Transaksi
2023-06-08 15:28:03,terimakasih aplikasi ini sangat keren dan canggih dengan fitur yg lengkap membuat melakukan transaksi lebih mudah lagi.,5,False,SANGAT MEMBANTU!!,terima kasih aplikasi keren canggih fitur lengkap transaksi mudah,0.99997574,positive,terima kasih keren canggih fitur lengkap transaksi mudah,Kenyamanan pada BSI Mobile
2023-06-06 07:50:17,"Semua transaksi sudah bisa, interaktif, dan yang pasti sangat membantu",5,False,Mbank Bsi Mantab,transaksi bisa interaktif membantu,0.9999094,positive,transaksi interaktif membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-06-06 06:51:37,fitur Islami nya sangat bermanfaat,5,False,Sangat bermanfaat,fitur islami nya bermanfaat,0.999975,positive,fitur islami nya bermanfaat,Kenyamanan pada BSI Mobile
2023-06-06 04:13:37,"Fitur lengkap, banyak pilihan transaksi yang sangat bermanfaat untuk mendukung kegiatan kita sehari hari",5,False,BSI Mobile terbaik,fitur lengkap pilihan transaksi bermanfaat mendukung kegiatan sehari,0.9999764,positive,fitur lengkap pilihan transaksi bermanfaat mendukung kegiatan sehari,Fitur Lengkap dan Memudahkan Transaksi
2023-06-06 04:06:42,masih percaya dengan bsi dengan segala kemudahanya dalam bertransaksi secara syariah,5,False,bsi top,percaya bsi kemudahanya bertransaksi syariat,0.99995464,positive,percaya kemudahanya bertransaksi syariat,Fitur Lengkap dan Memudahkan Transaksi
2023-06-06 02:29:37,"Thankyou bsi mobile,mempermudah semua transaksi perbankan saya",5,False,App keren,thankyou bsi mobile mempermudah transaksi perbankan,0.9999603,positive,thankyou mempermudah transaksi perbankan,Fitur Lengkap dan Memudahkan Transaksi
2023-06-06 00:54:55,"sangat mudah dalam pengaplikasiannya, memudahkan transaksi dengan fitur yang canggih",5,False,BSI Mobile,mudah pengaplikasiannya memudahkan transaksi fitur canggih,0.9999782,positive,mudah pengaplikasiannya memudahkan transaksi fitur canggih,Fitur Lengkap dan Memudahkan Transaksi
2023-06-06 00:43:22,"Bagus 
mudah di gunakan
Tidak ribet",5,False,Bsi mobile,bagus mudah tidak ribet,0.99996454,positive,bagus mudah ribet,Kenyamanan pada BSI Mobile
2023-06-06 00:36:15,Sukses terus BSI,5,False,Sukses BSI,sukses bsi,0.9999472,positive,sukses,BSI Mobile Keren dan Lancar Digunakan
2023-06-06 00:03:37,Aplikasi sangat bermanfaat,5,False,Aplikasi sangat bermanfaat,aplikasi bermanfaat,0.9998954,positive,bermanfaat,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 23:42:17,"Fitur lengkap, tampilan lebih menarik dn modern dibandingkan kompetitor. Tinggal peningkatan layanan yg sebisa mungkn lebih lepat lg.",5,False,Mantap dan lengkap,fitur lengkap tampilan menarik modern dibandingkan kompetitor tinggal peningkatan layanan sebisa mungkn lepat,0.9999759,positive,fitur lengkap tampilan menarik modern dibandingkan kompetitor tinggal peningkatan layanan sebisa mungkn lepat,Transaksi Nasabah pada BSI Mobile
2023-06-05 23:41:14,Sangat memudahkan nasabah dalam melakukan berbagai transaksi terimakasih bsi,5,False,Keren,memudahkan nasabah transaksi terima kasih bsi,0.9999162,positive,memudahkan nasabah transaksi terima kasih,BSI Mobile Keren dan Lancar Digunakan
2023-06-05 23:40:21,Aplikasinya memudahkan,5,False,Muliati,aplikasinya memudahkan,0.99995494,positive,aplikasinya memudahkan,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 23:37:23,"Sangat suka sama app ini, sangat membantu transaksi keseharian, beli pulsa, token listrik, dll sangat mudah dan cepat",5,False,App yang sangat membantu,suka app membantu transaksi keseharian beli pulsa token listrik mudah cepat,0.9999758,positive,suka app membantu transaksi keseharian beli pulsa token listrik mudah cepat,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 23:28:43,"BSI mobile, Semua Kebutuhan Ada Didegenggaman 😎👍",5,False,BSI Mobile Bangking,bsi mobile kebutuhan didegenggaman keren keren,0.99997604,positive,kebutuhan didegenggaman keren keren,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 23:19:29,"keuangan, investasi, dan ibadah di satu tempat , di aplikasi ini 👍👍👍",5,False,mantaap,keuangan investasi ibadah aplikasi keren keren keren,0.99997175,positive,keuangan investasi ibadah keren keren keren,Kenyamanan pada BSI Mobile
2023-06-05 21:26:32,Bsi mobile sangat bagus dengan fitur yang lengkap di banding dengan mobile banking yang lain terus di tingkatkan pelayananx bank Bsi,5,False,BSI MOBILE,bsi mobile bagus fitur lengkap banding mobile banking tingkatkan pelayananx bank bsi,0.999974,positive,bagus fitur lengkap banding banking tingkatkan pelayananx bank,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 21:24:46,Sangat user friendly,5,False,Bsi mobile,pengguna friendly,0.99425286,positive,pengguna friendly,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 15:26:17,"aplikasinya bagus, ada fitur sholat dll
mantap",5,False,mobile banking,aplikasinya bagus fitur salat dll mantap,0.99997175,positive,aplikasinya bagus fitur salat dll mantap,Kenyamanan pada BSI Mobile
2023-06-05 16:59:08,"Ditambah dong fiktur setor tunai nya ,biar lebih mempermudah .",3,False,Penambahan fiktur setor tunai,ditambah fiktur setor tunai nya biar mempermudah,0.9999516,positive,ditambah fiktur setor tunai nya biar mempermudah,Transaksi Nasabah pada BSI Mobile
2023-06-05 15:06:24,Bagus,5,False,Ok,bagus,0.99978477,positive,bagus,Kenyamanan pada BSI Mobile
2023-06-05 15:05:03,BSI Mobile fitur lengkap dan memudahkan pengguna untuk bertransaksi,5,False,BSI Mobile Juara,bsi mobile fitur lengkap memudahkan pengguna bertransaksi,0.99997556,positive,fitur lengkap memudahkan pengguna bertransaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 14:50:29,Nice,5,False,Bella,nice,0.73589766,positive,nice,Aplikasi Berguna tapi Ribet
2023-06-05 14:48:00,"Mobile banking yg satu ini menunya lengkap bgt, dari financial maupun spiritual, saran untuk nominal dalam tiap transaksi langsung diberi pemisah dalam ribuan, lainnya top mantab is the best 👍",5,False,Mobile Banking Terlengkap,mobile banking menunya lengkap banget financial spiritual saran nominal transaksi langsung pemisah ribuan top mantap is the best keren,0.9999731,positive,banking menunya lengkap banget financial spiritual saran nominal transaksi langsung pemisah ribuan top mantap is the best keren,Kenyamanan pada BSI Mobile
2023-06-05 14:37:21,Layanan islami sangat membantu,5,False,Fitur,layanan islami membantu,0.9999723,positive,layanan islami membantu,Kenyamanan pada BSI Mobile
2023-06-05 13:31:23,Sangat mudah dipahami setiap menu yang tampil,4,False,Aplikasi,mudah dipahami menu tampil,0.9999762,positive,mudah dipahami menu tampil,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 14:24:20,"Tingkatkan teknologinya, bismillah bsi harus lebih baik 🙏🏼",5,False,Yuk bisa yuk,tingkatkan teknologinya bismillah bsi baik berdoa,0.99994695,positive,tingkatkan teknologinya bismillah berdoa,BSI Mobile Keren dan Lancar Digunakan
2023-06-05 14:23:30,"Mobile bankingnya mudah digunakan.
Menunya juga lengkap termasuk aplikasi andalan untuk cari arah kiblat, masjid terdekat dan sedekah…. Semoga semakin keren dan lengkap fasilitasnya… aamiin",5,False,Keren niii,mobile bankingnya mudah menunya lengkap aplikasi andalan cari arah kiblat masjid terdekat sedekah semoga keren lengkap fasilitasnya amin,0.9999783,positive,bankingnya mudah menunya lengkap andalan cari arah kiblat masjid terdekat sedekah semoga keren lengkap fasilitasnya amin,Kenyamanan pada BSI Mobile
2023-06-05 14:08:18,Mantap.. paling canggih diantara mobile banking bank lain.,5,False,Aplikasi paling Hits,mantap canggih mobile banking bank,0.9999692,positive,mantap canggih banking bank,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 14:06:46,sangat mudah dan membantu untuk bertransaksi,5,False,mantap,mudah membantu bertransaksi,0.9999765,positive,mudah membantu bertransaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 13:59:33,Memudahkan dgn ada nya transaksi terjadwal,5,False,Transaksi terjadwal,memudahkan nya transaksi terjadwal,0.9999545,positive,memudahkan nya transaksi terjadwal,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 13:52:18,Memudahkan segala jenis transaksi,5,False,Mantap,memudahkan jenis transaksi,0.99994653,positive,memudahkan jenis transaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-06-05 13:48:22,Sy sebagai umat muslim sangat terbantu dgn bsi mobile fitur nya lengkap dan jelas,5,False,Keren,umat muslim terbantu bsi mobile fitur nya lengkap,0.9999604,positive,umat muslim terbantu fitur nya lengkap,Kenyamanan pada BSI Mobile
2023-06-05 13:39:43,aplikasi sangat mudah digunakan sangat membantu alhamdulilah,5,False,aplikasi sangat membantu,aplikasi mudah membantu alhamdulillah,0.99997175,positive,mudah membantu alhamdulillah,Fitur Lengkap dan Memudahkan Transaksi
2023-05-28 08:26:28,Kenapa jadi susah sekali beli SBN via aplikasi?,4,True,Pembelian SBN,susah beli sbn via aplikasi,0.00040418317,negative,susah beli sbn via,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)"
2023-06-05 13:31:03,sangat memuaskan 🌟,5,False,aplikasi,memuaskan bersinar,0.99995744,positive,memuaskan bersinar,BSI Mobile Keren dan Lancar Digunakan
2023-06-05 13:30:53,"Keren Bank Syariah Indonesia, semoga aplikasinya bisa terus berkembang menjadi yang terbaik. Aamiin.",5,False,Alhamdulillah mantab,keren bank syariat indonesia semoga aplikasinya bisa berkembang terbaik amin,0.99997896,positive,keren bank syariat indonesia semoga aplikasinya berkembang terbaik amin,BSI Mobile Keren dan Lancar Digunakan
2023-06-01 08:39:36,BSI ini gimana sih?! Masa udah berapa hari tapi adaaa aja kendala aplikasinya. Sekarang malah ga bisa top up shopee krn diblokir ada perbaikan.,2,True,BSI,bsi sih tapi adaaa kendala aplikasinya tidak bisa top up shopee diblokir perbaikan,0.0052035465,negative,sih adaaa kendala aplikasinya top up shopee diblokir perbaikan,BSI Mobile Susah digunakan dan Sering Eror
2023-05-18 07:49:18,"Aplikasi sudah normal dan pelajaran kemarin menjadi semakin baik untuk BSI kedepannya, sekarang transaksi menggunakan mobile banking dan tadi coba ke atm semua sudah normal dan bisa dilakukan dengan lancar, semoga BSI kedepannya semakin sukses dan maju untuk perbankan besar syariah Indonesia. Jaya BSI",5,False,Semakin bangga dan senang pakai BSI,aplikasi normal pelajaran kemarin baik bsi kedepannya transaksi mobile banking coba atm normal bisa lancar semoga bsi kedepannya sukses maju perbankan syariat indonesia jaya bsi,0.9999231,positive,normal pelajaran kemarin kedepannya transaksi banking coba atm normal lancar semoga kedepannya sukses maju perbankan syariat indonesia jaya,BSI Mobile Keren dan Lancar Digunakan
2023-05-28 04:50:16,kapan bisa topup shopee pay?,3,False,tanya,bisa top up shopee pay,0.6307781,positive,top up shopee pay,Transaksi Nasabah pada BSI Mobile
2023-05-25 00:58:02,"Segera diperbaiki,ada apa ini perbankan syariah?",2,False,Tidak bisa topup e-wallet,diperbaiki perbankan syariat,0.0008389841,negative,diperbaiki perbankan syariat,Transaksi Nasabah pada BSI Mobile
2023-05-24 19:49:59,"Makin update kok malah makin nge bug????
Biasanya tuk top up shopee pay cepat

Sekarang setelah update malah gk bisa top up, terus sering gagal untuk cek saldo atau melakukan transaksi 

Tolonglah agar segera di perbaiki ya🤷🏻‍♂️🙏🏻",3,False,Mohon diperbaiki lagi,pembaruan kok nge bug top up shopee pay cepat pembaruan tidak bisa top up gagal cek saldo transaksi tolonglah perbaiki ya enggak berdoa,7.4e-06,negative,pembaruan nge bug top up shopee pay cepat pembaruan top up gagal cek saldo transaksi tolonglah perbaiki ya berdoa,BSI Mobile Susah digunakan dan Sering Eror
2023-05-23 07:46:53,Masih belum bisa buat top up walet udh hampir 2 minggu,3,True,Gimana nih,bisa top up walet minggu,0.99912345,positive,top up walet 2 minggu,Transaksi Nasabah pada BSI Mobile
